datetime,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1673236800000,17210.83000000,17244.18000000,17197.02000000,17230.06000000,0.65116700,1673240399999,11217.20044082,35,0.15813400,2724.47649845,0
1673240400000,17237.77000000,17250.00000000,17204.85000000,17204.85000000,0.26955600,1673243999999,4645.94232628,20,0.18069800,3114.72181601,0
1673244000000,17201.04000000,17207.29000000,17189.00000000,17192.92000000,1.04902600,1673247599999,18038.00988120,16,0.03406000,585.99298870,0
1673247600000,17188.47000000,17211.88000000,17186.30000000,17190.59000000,1.09199300,1673251199999,18778.52128931,38,0.06097500,1048.61997040,0
1673251200000,17187.46000000,17228.73000000,17187.44000000,17228.73000000,0.17481100,1673254799999,3010.85077603,6,0.00000000,0.00000000,0
1673254800000,17199.62000000,17256.31000000,17199.17000000,17253.43000000,1.89804800,1673258399999,32707.22994704,30,1.09603100,18879.68696374,0
1673258400000,17250.00000000,17275.21000000,17247.83000000,17253.66000000,0.40608700,1673261999999,7013.32390701,13,0.07846800,1354.97173331,0
1673262000000,17259.89000000,17259.89000000,17253.66000000,17253.66000000,0.67113400,1673265599999,11580.82129720,6,0.34934900,6027.54886734,0
1673265600000,17244.87000000,17247.04000000,17243.58000000,17243.58000000,0.02145300,1673269199999,369.96012951,8,0.01032600,178.09081485,0
1673269200000,17285.61000000,17285.62000000,17189.52000000,17213.25000000,2.36542800,1673272799999,40699.18130747,78,1.38963300,23915.69382494,0
1673272800000,17212.03000000,17268.75000000,17211.70000000,17264.04000000,2.19962800,1673276399999,37935.79883546,60,1.39486800,24048.03927341,0
1673276400000,17274.03000000,17323.79000000,17231.57000000,17267.06000000,9.51378300,1673279999999,164499.33180342,211,5.94926700,102827.95861819,0
1673280000000,17276.30000000,17363.13000000,17274.65000000,17324.63000000,6.69896100,1673283599999,116130.71281920,120,3.88846900,67409.40289054,0
1673283600000,17328.76000000,17367.18000000,17314.93000000,17334.86000000,1.39972100,1673287199999,24261.40116208,36,1.22474800,21223.78284982,0
1673287200000,17368.00000000,17401.33000000,17323.25000000,17349.63000000,5.47326600,1673290799999,95096.54719127,127,2.92826300,50892.22615658,0
1673290800000,17344.05000000,17350.44000000,17294.37000000,17294.37000000,5.88990600,1673294399999,102008.96124474,76,0.65548000,11352.81116643,0
1673294400000,17294.37000000,17307.56000000,17180.50000000,17203.28000000,13.78777200,1673297999999,237651.01802200,345,7.78044200,134125.27288453,0
1673298000000,17217.04000000,17245.62000000,17164.54000000,17173.16000000,3.62654100,1673301599999,62371.50888178,100,1.47903000,25443.41175678,0
1673301600000,17188.64000000,17209.59000000,17188.46000000,17199.46000000,1.22312100,1673305199999,21037.01114035,70,0.74996900,12897.04148153,0
1673305200000,17196.78000000,17196.95000000,17133.56000000,17184.96000000,5.75813700,1673308799999,98779.93261061,198,2.91317000,49986.73652052,0
1673308800000,17184.98000000,17211.98000000,17177.64000000,17211.98000000,1.00917300,1673312399999,17358.79769949,65,0.34353900,5908.74707233,0
1673312400000,17203.83000000,17224.44000000,17190.80000000,17195.12000000,0.28346100,1673315999999,4878.50088415,21,0.15428400,2653.75398701,0
1673316000000,17195.10000000,17195.11000000,17145.30000000,17175.15000000,0.94116600,1673319599999,16162.88067905,46,0.21555100,3700.48904051,0
1673319600000,17182.55000000,17201.86000000,17176.42000000,17201.86000000,0.79549800,1673323199999,13676.50782486,29,0.72469800,12460.16214886,0
1673323200000,17206.30000000,17216.59000000,17195.87000000,17216.58000000,0.41835600,1673326799999,7201.80727300,31,0.19778100,3404.73346655,0
1673326800000,17220.08000000,17229.43000000,17204.25000000,17217.33000000,0.36826300,1673330399999,6340.06910115,58,0.22416600,3859.27713555,0
1673330400000,17229.43000000,17229.43000000,17188.26000000,17195.21000000,0.10432200,1673333999999,1795.08924909,27,0.02138500,367.96957402,0
1673334000000,17199.98000000,17206.38000000,17199.98000000,17206.35000000,0.05866900,1673337599999,1009.47225704,7,0.05866900,1009.47225704,0
1673337600000,17200.38000000,17258.50000000,17200.38000000,17244.60000000,1.05162100,1673341199999,18129.73768591,62,0.65995100,11378.12220718,0
1673341200000,17254.07000000,17262.89000000,17248.45000000,17258.46000000,0.15595400,1673344799999,2690.90881887,16,0.10595400,1828.48531887,0
1673344800000,17247.71000000,17267.76000000,17247.71000000,17267.76000000,0.11378600,1673348399999,1963.92503978,13,0.10706000,1847.79111020,0
1673348400000,17269.33000000,17279.50000000,17256.10000000,17256.10000000,0.15207000,1673351999999,2625.38257934,16,0.11207000,1934.87147934,0
1673352000000,17256.12000000,17256.12000000,17219.66000000,17225.45000000,0.55422400,1673355599999,9554.35510710,52,0.20123800,3470.66173208,0
1673355600000,17227.53000000,17242.29000000,17211.79000000,17234.93000000,0.60020400,1673359199999,10341.79417926,70,0.22121400,3812.47333216,0
1673359200000,17251.80000000,17311.42000000,17218.76000000,17282.16000000,2.82590400,1673362799999,48815.15941094,286,1.69249200,29248.00276483,0
1673362800000,17278.90000000,17357.49000000,17272.14000000,17327.96000000,2.62938500,1673366399999,45546.50629008,237,1.02445800,17730.20698871,0
1673366400000,17327.96000000,17337.98000000,17284.55000000,17317.81000000,0.99356500,1673369999999,17211.15168652,44,0.77524300,13430.77706285,0
1673370000000,17306.11000000,17335.51000000,17303.71000000,17335.51000000,0.12817200,1673373599999,2220.01910936,17,0.12257000,2123.02625916,0
1673373600000,17335.91000000,17430.25000000,17335.91000000,17428.44000000,3.55321700,1673377199999,61825.93173468,136,3.26253000,56766.56083369,0
1673377200000,17434.27000000,17450.00000000,17400.00000000,17419.26000000,0.86228700,1673380799999,15027.83343670,39,0.08684300,1514.09202217,0
1673380800000,17418.22000000,17484.28000000,17417.59000000,17481.50000000,3.05265400,1673384399999,53307.60049338,61,1.76450300,30821.47979588,0
1673384400000,17468.39000000,17486.38000000,17449.02000000,17467.92000000,0.23333700,1673387999999,4078.87213867,14,0.10285000,1797.56832372,0
1673388000000,17459.13000000,17459.13000000,17435.83000000,17440.01000000,0.01458200,1673391599999,254.42371626,4,0.01311200,228.79304616,0
1673391600000,17419.29000000,17446.51000000,17406.23000000,17446.51000000,0.89349600,1673395199999,15567.20988122,39,0.44059000,7676.54059944,0
1673395200000,17434.39000000,17491.56000000,17430.69000000,17489.00000000,0.64877400,1673398799999,11340.10761424,41,0.24807000,4335.92229579,0
1673398800000,17461.90000000,17500.57000000,17444.04000000,17452.11000000,1.58730300,1673402399999,27736.32663647,94,0.28717500,5019.26170921,0
1673402400000,17452.15000000,17459.27000000,17386.90000000,17390.86000000,1.68091800,1673405999999,29250.67617946,104,0.53169100,9261.37301666,0
1673406000000,17386.28000000,17424.77000000,17373.62000000,17420.78000000,1.20930300,1673409599999,21042.68879356,69,0.72641600,12638.39126093,0
1673409600000,17402.95000000,17419.70000000,17402.94000000,17415.77000000,0.05946900,1673413199999,1035.58675882,8,0.05694800,991.71393560,0
1673413200000,17406.12000000,17436.96000000,17404.54000000,17404.54000000,1.16484700,1673416799999,20290.31719815,59,0.40886800,7126.86277192,0
1673416800000,17400.95000000,17438.23000000,17390.99000000,17438.23000000,3.03979000,1673420399999,52969.05406427,97,1.71535800,29893.23910373,0
1673420400000,17434.93000000,17461.85000000,17434.66000000,17442.15000000,1.20510900,1673423999999,21023.55175990,41,0.39139200,6830.44861073,0
1673424000000,17451.25000000,17451.25000000,17413.41000000,17422.59000000,0.65167300,1673427599999,11354.19879396,18,0.09804500,1709.72689205,0
1673427600000,17456.89000000,17468.00000000,17445.43000000,17445.43000000,1.54900500,1673431199999,27054.36414674,67,1.21959900,21303.28552905,0
1673431200000,17460.10000000,17460.10000000,17446.05000000,17446.05000000,0.11939500,1673434799999,2083.56132895,8,0.02600000,453.96260000,0
1673434800000,17434.81000000,17450.00000000,17434.80000000,17439.10000000,0.09420000,1673438399999,1642.72257300,7,0.06450000,1124.73714000,0
1673438400000,17438.72000000,17438.72000000,17404.94000000,17416.81000000,1.19282300,1673441999999,20769.37253359,67,0.01010100,176.02732729,0
1673442000000,17415.37000000,17417.64000000,17387.98000000,17410.00000000,3.16052400,1673445599999,55000.74513071,105,2.13356300,37129.68603981,0
1673445600000,17404.60000000,17433.98000000,17386.02000000,17433.98000000,0.84191500,1673449199999,14643.51266282,62,0.25874600,4500.33182825,0
1673449200000,17406.07000000,17406.07000000,17318.45000000,17320.10000000,0.50162700,1673452799999,8702.26485231,43,0.26992000,4677.52259230,0
1673452800000,17331.82000000,17367.41000000,17331.82000000,17349.81000000,1.33903000,1673456399999,23236.92397964,29,0.60487000,10504.18159293,0
1673456400000,17340.84000000,17384.61000000,17340.80000000,17377.71000000,1.17350300,1673459999999,20365.55302824,46,0.10528400,1829.26370894,0
1673460000000,17389.48000000,17524.06000000,17389.48000000,17474.84000000,5.23418800,1673463599999,91461.36430706,171,3.61068400,63084.09357947,0
1673463600000,17489.60000000,17550.00000000,17467.16000000,17544.04000000,2.80454800,1673467199999,49096.68956584,48,0.21967600,3850.95578489,0
1673467200000,17546.68000000,17571.97000000,17513.45000000,17554.00000000,4.26991600,1673470799999,74887.01990330,166,3.34005800,58575.39912941,0
1673470800000,17546.84000000,17570.47000000,17528.77000000,17559.76000000,2.36894200,1673474399999,41592.49455022,74,1.85838500,32629.89737234,0
1673474400000,17562.33000000,17591.04000000,17525.47000000,17551.51000000,0.86744000,1673477999999,15219.05702174,53,0.76547000,13431.34042124,0
1673478000000,17570.64000000,17995.58000000,17559.17000000,17933.72000000,62.65326200,1673481599999,1117606.48167196,1116,32.55747800,580056.09190854,0
1673481600000,17953.49000000,18264.05000000,17913.34000000,18245.96000000,37.39423800,1673485199999,676772.24809789,669,18.73110900,338819.95194465,0
1673485200000,18259.02000000,18282.82000000,18150.00000000,18246.38000000,26.48408600,1673488799999,482431.69929678,470,13.95790400,254194.38218738,0
1673488800000,18257.79000000,18300.00000000,18197.91000000,18197.91000000,17.69377200,1673492399999,323451.82302546,273,11.31276300,206964.24761955,0
1673492400000,18198.79000000,18227.18000000,18198.79000000,18223.62000000,0.88586100,1673495999999,16135.14622727,27,0.00826800,150.64176592,0
1673496000000,18215.40000000,18226.13000000,18201.97000000,18207.55000000,0.16558400,1673499599999,3015.76588772,11,0.16169500,2944.92619712,0
1673499600000,18222.68000000,18230.00000000,18083.16000000,18083.16000000,2.87493500,1673503199999,52085.75497222,79,1.41130200,25550.70239285,0
1673503200000,18098.56000000,18161.68000000,18087.74000000,18143.28000000,3.29262300,1673506799999,59647.58710272,102,0.68997400,12507.39719428,0
1673506800000,18137.71000000,18174.28000000,18119.70000000,18142.87000000,3.61717700,1673510399999,65640.39664788,115,1.62059500,29417.80141964,0
1673510400000,18132.69000000,18142.87000000,18071.60000000,18142.87000000,1.77084300,1673513999999,32057.15995856,107,1.13265600,20511.70241634,0
1673514000000,18151.14000000,18173.59000000,18131.28000000,18160.96000000,2.98493200,1673517599999,54184.63495005,120,1.71487400,31124.51771992,0
1673517600000,18154.65000000,18204.56000000,18143.48000000,18190.04000000,1.58464100,1673521199999,28793.14653662,68,0.42248900,7677.16646099,0
1673521200000,18175.52000000,18218.86000000,18159.55000000,18187.87000000,2.55916800,1673524799999,46533.58277945,102,0.85659300,15594.53143074,0
1673524800000,18201.72000000,18276.15000000,18173.71000000,18272.53000000,17.84980400,1673528399999,325227.48325086,458,8.63673900,157301.28007533,0
1673528400000,18259.72000000,18347.19000000,17916.38000000,18288.24000000,122.67688300,1673531999999,2231909.99803187,2112,57.82445700,1052343.70232064,0
1673532000000,18278.08000000,18350.00000000,17935.84000000,18011.43000000,44.77407000,1673535599999,812406.44024600,935,21.76207000,395068.82304601,0
1673535600000,18001.75000000,18133.61000000,18001.75000000,18097.07000000,7.68631200,1673539199999,139068.25320609,200,3.27170200,59199.74444544,0
1673539200000,18075.40000000,18142.66000000,18058.32000000,18125.84000000,1.85701000,1673542799999,33648.65519411,104,1.63450000,29621.39535129,0
1673542800000,18135.70000000,18836.91000000,18130.59000000,18836.32000000,52.51705600,1673546399999,978874.49891893,1224,23.54756100,438947.10227439,0
1673546400000,18814.65000000,18956.50000000,18620.77000000,18807.03000000,55.82800200,1673549999999,1048887.53530520,1250,28.45669300,534548.86529594,0
1673550000000,18801.40000000,19029.61000000,18767.00000000,18882.69000000,20.60083700,1673553599999,389179.78089289,435,12.08831800,228415.90310023,0
1673553600000,18888.26000000,19067.70000000,18822.38000000,19067.70000000,16.54797600,1673557199999,313684.23373849,708,10.06227200,190650.72435000,0
1673557200000,19052.80000000,19103.70000000,18767.48000000,18816.72000000,21.45306100,1673560799999,405194.78777956,606,9.78999500,185068.18928912,0
1673560800000,18840.02000000,18932.33000000,18789.49000000,18916.65000000,3.34517500,1673564399999,63031.09147543,175,1.13332000,21376.79276326,0
1673564400000,18916.65000000,18916.65000000,18853.88000000,18853.88000000,3.19933700,1673567999999,60415.68369846,73,0.77412500,14618.86453927,0
1673568000000,18853.92000000,18892.68000000,18723.92000000,18782.55000000,2.52910100,1673571599999,47544.26120243,134,1.08876200,20463.69064484,0
1673571600000,18784.88000000,18816.17000000,18744.40000000,18810.88000000,0.73676000,1673575199999,13835.09934896,58,0.03615700,679.62970514,0
1673575200000,18817.50000000,18841.05000000,18795.46000000,18841.05000000,0.87870700,1673578799999,16528.92094771,69,0.23400600,4400.95801900,0
1673578800000,18841.41000000,18866.90000000,18827.72000000,18866.90000000,0.23013600,1673582399999,4336.52504775,33,0.13083300,2465.11196385,0
1673582400000,18870.83000000,18879.69000000,18823.01000000,18823.01000000,0.78440300,1673585999999,14774.28847824,37,0.01181900,222.95271206,0
1673586000000,18815.31000000,18835.65000000,18783.30000000,18783.30000000,1.42145500,1673589599999,26736.61996500,47,0.24902300,4683.29009956,0
1673589600000,18814.83000000,18858.18000000,18790.88000000,18858.18000000,1.36682900,1673593199999,25719.15794358,82,1.15700500,21771.64914887,0
1673593200000,18858.62000000,18858.62000000,18787.92000000,18825.38000000,1.22044600,1673596799999,22963.07570449,59,0.22287800,4195.28791910,0
1673596800000,18815.84000000,18847.09000000,18815.84000000,18832.69000000,0.19741000,1673600399999,3717.60247650,19,0.11150700,2099.89243427,0
1673600400000,18847.11000000,18928.95000000,18847.11000000,18911.94000000,1.33318600,1673603999999,25180.50975193,86,1.08063700,20403.82730387,0
1673604000000,18913.86000000,19050.00000000,18867.81000000,19036.81000000,15.60315100,1673607599999,296497.56915286,384,6.28828100,119485.85243091,0
1673607600000,19036.13000000,19040.32000000,18900.00000000,18926.37000000,2.93908500,1673611199999,55764.68764079,134,0.39377000,7460.68333960,0
1673611200000,18921.10000000,18934.09000000,18816.33000000,18850.78000000,1.73810700,1673614799999,32805.62987185,105,1.02977600,19444.05993877,0
1673614800000,18869.86000000,18900.00000000,18821.51000000,18853.81000000,1.24773600,1673618399999,23548.58647186,78,0.15285700,2883.41765914,0
1673618400000,18848.25000000,19133.67000000,18848.25000000,18995.43000000,11.88275200,1673621999999,226443.10355237,290,6.39093500,121727.95830694,0
1673622000000,19002.08000000,19305.57000000,19002.08000000,19259.64000000,38.98739700,1673625599999,746628.63934802,738,19.70824500,377255.10945093,0
1673625600000,19238.00000000,19238.00000000,19066.85000000,19117.30000000,6.23463700,1673629199999,119315.69878044,171,3.38178000,64729.04137595,0
1673629200000,19117.03000000,19392.64000000,19117.03000000,19254.87000000,15.96562600,1673632799999,308298.21182972,449,7.61188100,146961.75792758,0
1673632800000,19286.99000000,19378.74000000,19268.74000000,19301.07000000,3.50985600,1673636399999,67779.57166396,191,2.77430900,53574.61922180,0
1673636400000,19298.76000000,19361.95000000,19250.00000000,19350.21000000,5.67586200,1673639999999,109436.01096949,169,3.85141100,74256.70289530,0
1673640000000,19357.83000000,19489.89000000,19331.90000000,19476.77000000,8.43228900,1673643599999,163849.91919908,265,4.27497900,83047.47292219,0
1673643600000,19470.65000000,19905.34000000,19381.13000000,19817.24000000,66.07861700,1673647199999,1305390.57766789,1164,32.59023500,643626.97080224,0
1673647200000,19821.18000000,19986.45000000,19794.63000000,19866.36000000,26.59915000,1673650799999,529079.88574589,632,13.42774400,267102.52124934,0
1673650800000,19871.95000000,19938.81000000,19742.95000000,19936.45000000,7.13164500,1673654399999,141432.29352552,217,2.73724300,54318.15589590,0
1673654400000,19929.95000000,21230.77000000,19897.00000000,20905.38000000,259.77994100,1673657999999,5379396.93495717,5090,129.36692100,2675452.53452487,0
1673658000000,20896.29000000,21070.95000000,20700.00000000,20933.33000000,88.93356200,1673661599999,1860284.79232391,1840,43.93199100,918952.30071026,0
1673661600000,20937.49000000,21029.24000000,20833.71000000,20943.73000000,22.70173800,1673665199999,475493.00933012,449,9.34764000,195799.26077474,0
1673665200000,20943.13000000,20992.14000000,20787.52000000,20967.03000000,9.17979700,1673668799999,191953.25383273,331,2.08469400,43538.77326647,0
1673668800000,20962.76000000,21007.30000000,20880.15000000,20884.73000000,6.21821200,1673672399999,130255.21247261,222,3.10088500,65002.70904427,0
1673672400000,20890.51000000,20906.06000000,20785.66000000,20838.08000000,15.05226200,1673675999999,314135.50794291,546,9.03774000,188687.93657121,0
1673676000000,20863.84000000,20972.11000000,20860.51000000,20959.54000000,3.46168100,1673679599999,72433.47340989,155,1.94833100,40772.38223634,0
1673679600000,20967.04000000,20967.04000000,20862.35000000,20905.63000000,0.87593300,1673683199999,18331.58522544,79,0.58314500,12204.23589182,0
1673683200000,20904.02000000,21027.00000000,20904.02000000,21011.13000000,3.53242900,1673686799999,74168.54895974,146,3.43304700,72086.66799304,0
1673686800000,21011.10000000,21011.10000000,20302.19000000,20549.63000000,24.96593700,1673690399999,513250.67940305,846,10.97675700,225681.99649371,0
1673690400000,20518.99000000,20521.36000000,20244.09000000,20516.44000000,5.72936300,1673693999999,116665.71838806,253,1.37419000,27966.43634545,0
1673694000000,20494.41000000,20736.05000000,20487.38000000,20718.87000000,2.95753700,1673697599999,61049.25703620,167,1.45366600,29997.90744690,0
1673697600000,20739.33000000,20950.00000000,20600.00000000,20916.08000000,6.01577300,1673701199999,125303.70951194,229,3.01794000,62767.92717373,0
1673701200000,20887.39000000,20973.10000000,20792.77000000,20926.03000000,2.51711400,1673704799999,52647.28868646,85,0.90016600,18827.54442068,0
1673704800000,20933.60000000,21181.70000000,20587.51000000,20799.23000000,20.32241100,1673708399999,422697.12815522,736,8.79526900,182911.96390931,0
1673708400000,20850.00000000,20885.54000000,20657.89000000,20797.66000000,7.00855900,1673711999999,145561.29743112,420,2.15974400,44778.46411192,0
1673712000000,20815.57000000,20863.53000000,20771.38000000,20807.56000000,2.11621000,1673715599999,44047.45897043,100,0.73835100,15372.81111151,0
1673715600000,20814.26000000,20904.13000000,20740.83000000,20765.94000000,2.59063000,1673719199999,53991.29494046,130,1.34569900,28047.38212987,0
1673719200000,20775.20000000,20800.00000000,20669.71000000,20744.64000000,2.75546600,1673722799999,57113.48712428,115,1.31127300,27169.15462709,0
1673722800000,20751.91000000,20858.77000000,20709.42000000,20788.89000000,3.23106000,1673726399999,67119.63810330,141,1.44410100,30033.04926355,0
1673726400000,20791.25000000,20900.00000000,20768.84000000,20900.00000000,1.27163700,1673729999999,26530.83951918,71,1.15574900,24119.79160957,0
1673730000000,20880.49000000,20939.97000000,20838.95000000,20895.12000000,2.15644100,1673733599999,45051.05827587,97,0.70691600,14763.44561986,0
1673733600000,20903.76000000,21014.20000000,20870.28000000,20974.14000000,1.96468000,1673737199999,41162.55120134,123,1.02253900,21415.45118780,0
1673737200000,20995.19000000,21074.11000000,20942.25000000,20954.92000000,3.45651100,1673740799999,72695.42777980,144,1.83311800,38546.21706906,0
1673740800000,20973.51000000,21000.00000000,20637.42000000,20759.70000000,5.25831900,1673744399999,109272.87113459,340,1.59576800,33186.08902334,0
1673744400000,20787.60000000,20787.60000000,20650.00000000,20767.56000000,1.74588400,1673747999999,36199.25255643,120,0.65448000,13572.72501871,0
1673748000000,20784.26000000,20812.78000000,20665.05000000,20677.02000000,1.95279500,1673751599999,40525.66848294,85,1.00602300,20905.05602321,0
1673751600000,20687.13000000,20731.46000000,20559.82000000,20731.46000000,3.21113900,1673755199999,66229.54181745,146,1.64918300,34010.11668981,0
1673755200000,20722.90000000,20758.76000000,20681.58000000,20700.25000000,1.16150300,1673758799999,24069.45612238,93,0.38983900,8085.20897568,0
1673758800000,20698.79000000,20778.67000000,20689.24000000,20759.94000000,1.48108300,1673762399999,30736.51142850,82,0.40310000,8364.29711388,0
1673762400000,20757.75000000,20792.80000000,20711.60000000,20731.48000000,0.45803500,1673765999999,9500.63060043,41,0.05389300,1118.55194032,0
1673766000000,20703.09000000,20733.90000000,20675.04000000,20730.73000000,0.11859700,1673769599999,2456.24256951,32,0.05559600,1152.05646246,0
1673769600000,20737.00000000,20751.81000000,20598.55000000,20612.18000000,0.26877400,1673773199999,5555.63354724,55,0.05645900,1166.79330368,0
1673773200000,20594.61000000,20750.00000000,20594.61000000,20750.00000000,0.77112000,1673776799999,15948.66911456,58,0.69876000,14454.94956789,0
1673776800000,20750.41000000,20760.10000000,20705.47000000,20705.47000000,0.43664200,1673780399999,9051.64984620,31,0.10798900,2240.03772058,0
1673780400000,20718.71000000,20742.11000000,20676.71000000,20742.11000000,0.66598500,1673783999999,13788.44031215,36,0.01599400,331.11778466,0
1673784000000,20724.05000000,20743.02000000,20672.89000000,20684.78000000,0.27856600,1673787599999,5767.05517402,25,0.08494600,1757.21457499,0
1673787600000,20709.23000000,20815.92000000,20700.00000000,20712.12000000,1.19739500,1673791199999,24863.03439600,71,0.58282500,12114.82622806,0
1673791200000,20712.58000000,20817.40000000,20689.73000000,20790.95000000,0.90045100,1673794799999,18673.64837190,51,0.60250800,12506.19820576,0
1673794800000,20792.71000000,20973.10000000,20791.05000000,20909.91000000,2.38308300,1673798399999,49737.19968003,187,0.95482800,19943.78802602,0
1673798400000,20916.40000000,20959.49000000,20859.68000000,20876.98000000,3.12037900,1673801999999,65225.22136055,322,0.47875400,10008.15509498,0
1673802000000,20884.75000000,21049.99000000,20880.21000000,20920.83000000,1.21830400,1673805599999,25526.95636077,281,0.46358400,9711.78145232,0
1673805600000,20930.18000000,20931.94000000,20689.20000000,20809.53000000,5.85084000,1673809199999,121688.49751388,331,2.39704700,49819.49947421,0
1673809200000,20832.99000000,20900.00000000,20784.26000000,20862.97000000,1.69754300,1673812799999,35417.85621931,82,0.68830600,14365.06873277,0
1673812800000,20887.81000000,20924.81000000,20850.10000000,20918.54000000,0.91979700,1673816399999,19201.10629914,70,0.13804800,2884.31439344,0
1673816400000,20911.72000000,20930.68000000,20871.00000000,20895.83000000,0.56353800,1673819999999,11772.33739702,57,0.37969700,7934.10986224,0
1673820000000,20910.21000000,20950.00000000,20766.01000000,20926.26000000,1.71465000,1673823599999,35736.08504206,165,1.07172300,22355.51574705,0
1673823600000,20900.31000000,20947.80000000,20847.02000000,20868.36000000,0.19640400,1673827199999,4102.04680175,53,0.13869200,2897.35229709,0
1673827200000,20883.26000000,20995.40000000,20783.48000000,20981.38000000,1.26343600,1673830799999,26380.36290975,136,1.14556400,23922.64716842,0
1673830800000,20953.83000000,21305.46000000,20924.81000000,21202.86000000,6.64160200,1673834399999,140477.98680808,398,3.05319100,64627.40196950,0
1673834400000,21205.75000000,21424.61000000,21137.24000000,21220.79000000,6.07071500,1673837999999,129392.69216757,296,3.56743100,76037.26776833,0
1673838000000,21210.16000000,21210.16000000,21044.46000000,21083.43000000,2.00583300,1673841599999,42348.41529206,153,1.07503100,22690.13631686,0
1673841600000,21103.31000000,21165.15000000,21041.49000000,21165.15000000,1.58199500,1673845199999,33382.57944286,139,0.67581800,14251.68523717,0
1673845200000,21150.59000000,21208.53000000,21125.96000000,21178.50000000,1.03207200,1673848799999,21852.80365459,89,0.27181700,5749.90865682,0
1673848800000,21192.02000000,21250.44000000,21126.88000000,21152.48000000,2.65601700,1673852399999,56305.47742270,223,1.59379700,33796.97866579,0
1673852400000,21159.19000000,21159.19000000,21077.11000000,21121.63000000,2.26009000,1673855999999,47699.28419767,86,1.52570000,32202.76794043,0
1673856000000,21105.24000000,21108.30000000,20661.86000000,20790.61000000,7.62702900,1673859599999,158835.16084890,500,3.31058500,68947.48341208,0
1673859600000,20751.18000000,20834.95000000,20736.55000000,20831.10000000,2.10470900,1673863199999,43789.79623561,87,1.87504000,39012.45386737,0
1673863200000,20833.20000000,20893.17000000,20812.43000000,20851.89000000,0.72909500,1673866799999,15202.73539164,59,0.19843000,4137.36401029,0
1673866800000,20860.07000000,20860.09000000,20784.26000000,20825.26000000,0.79298400,1673870399999,16509.65866132,48,0.01921700,400.26015579,0
1673870400000,20826.64000000,20864.19000000,20784.37000000,20784.37000000,0.68828200,1673873999999,14330.02624911,48,0.53117500,11058.33299051,0
1673874000000,20828.09000000,20853.71000000,20784.26000000,20784.26000000,0.06721900,1673877599999,1399.07263935,28,0.02315600,482.39471620,0
1673877600000,20832.43000000,20884.04000000,20759.00000000,20842.14000000,1.21265100,1673881199999,25244.77204831,77,0.35930800,7494.82552817,0
1673881200000,20865.17000000,21029.83000000,20633.81000000,20981.73000000,7.44360600,1673884799999,155234.95512619,248,2.02528500,42359.41580250,0
1673884800000,20996.11000000,21034.50000000,20917.21000000,20987.71000000,1.53150100,1673888399999,32136.39609566,80,0.49555500,10392.53062078,0
1673888400000,21000.41000000,21140.80000000,20994.18000000,21091.76000000,4.30802300,1673891999999,90836.05757528,186,2.25855200,47652.94665899,0
1673892000000,21107.27000000,21268.78000000,21043.61000000,21254.55000000,4.20646300,1673895599999,88736.98544023,149,2.44595700,51633.80903230,0
1673895600000,21280.03000000,21399.99000000,21233.41000000,21316.43000000,3.91380200,1673899199999,83380.76935379,277,1.61739500,34484.47671856,0
1673899200000,21322.28000000,21440.40000000,21223.74000000,21295.76000000,3.89684300,1673902799999,83157.05787850,283,2.42769800,51860.79720046,0
1673902800000,21250.51000000,21264.67000000,21066.19000000,21149.43000000,5.51482900,1673906399999,116606.76463264,249,1.17064400,24776.69739911,0
1673906400000,21142.79000000,21220.29000000,21142.79000000,21165.70000000,1.59862900,1673909999999,33849.73015627,97,0.47012500,9955.94513360,0
1673910000000,21177.00000000,21208.53000000,21112.40000000,21170.24000000,1.04700000,1673913599999,22143.01419647,74,0.65276500,13800.52936309,0
1673913600000,21154.49000000,21297.03000000,21072.08000000,21084.70000000,3.37960400,1673917199999,71480.66930326,273,1.82870600,38673.18193060,0
1673917200000,21126.45000000,21134.52000000,20854.47000000,21042.22000000,4.48061800,1673920799999,93960.43044320,277,1.27146400,26671.25084743,0
1673920800000,21037.87000000,21107.83000000,20995.38000000,21107.83000000,0.88210200,1673924399999,18560.57600652,91,0.17163000,3615.28613871,0
1673924400000,21111.71000000,21163.00000000,21061.75000000,21137.65000000,0.99627200,1673927999999,21054.21618933,103,0.87429700,18479.03895011,0
1673928000000,21128.47000000,21224.15000000,21102.10000000,21159.61000000,2.08331200,1673931599999,44125.08838128,165,1.11122300,23531.49964151,0
1673931600000,21162.62000000,21179.26000000,21124.60000000,21151.08000000,0.61434800,1673935199999,12995.62822440,65,0.51476400,10890.52919506,0
1673935200000,21153.95000000,21157.85000000,21074.70000000,21083.19000000,1.46593200,1673938799999,30978.73606907,154,1.11509500,23569.94524597,0
1673938800000,21066.19000000,21170.89000000,21066.19000000,21132.05000000,0.32319000,1673942399999,6828.71025105,67,0.28440700,6010.32313275,0
1673942400000,21129.03000000,21208.53000000,21123.46000000,21200.33000000,0.46615400,1673945999999,9872.07858943,60,0.27557100,5837.32139819,0
1673946000000,21201.05000000,21240.43000000,21157.64000000,21157.64000000,0.11731500,1673949599999,2488.55887199,22,0.10593000,2247.59088767,0
1673949600000,21150.00000000,21165.86000000,21085.03000000,21146.45000000,1.38968700,1673953199999,29342.41134272,129,0.40205100,8494.33269152,0
